run_id,checked_at,watch_id,source_name,source_url,claim_area,http_status,content_hash,content_length,observed_title,change_type,error
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,www_hellosimply_com_simply_guitar,Simply,https://www.hellosimply.com/simply-guitar,Music learning apps and platforms,200,1827989628e8713cfbb4e11bcc8648fd30564513397a70da093f5f715851d885,163167,Simply Guitar | Give your home the rock star it deserves,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,www_fender_com_play,Fender Play,https://www.fender.com/play,"Music learning apps and platforms; Instrument brands, manufacturers and distributors",200,69eca09463a751c3ee7f6188f3583eb93a2ba4dcdfa2da29a68c53c6fb4bc954,7445,,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,www_flowkey_com_en,Flowkey,https://www.flowkey.com/en,Music learning apps and platforms,200,c487aa005654fbed104ff3ff6e2784c2675ce10b420ced7c9ff65788435846d1,177820,Learn Piano – Interactive Piano Learning App | flowkey,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,moises_ai,Moises,https://moises.ai/,AI companies and AI initiatives,200,455f224ccf9e0a304aaee67bc269d150a5a6247e7fb1fe37d0199d62c5b3a4cf,264039,Moises App: The Musician&#x27;s App | Vocal Remover &amp; much more,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,www_guitartricks_com,Guitar Tricks,https://www.guitartricks.com/,Music learning apps and platforms,200,695b6e2cfcf7c8e28fad4b12df08abca15c0cb1f7704724b23173bff254f5197,687667,Free Online Guitar Lessons - Easy Step-by-Step Video Guitar Lessons,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,www_pickupmusic_com,Pickup Music,https://www.pickupmusic.com/,Music learning apps and platforms,200,01aced64d714ad600084f72049ab299799c42577eaefeb305e9e29528938f9b9,139824,Pickup Music - The most structured approach to learning guitar,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,www_gibson_app,Gibson App,https://www.gibson.app/,Music learning apps and platforms; Music / Education,200,fab863c2b405a56e8d6d3b059858be5581ac143ba0249cb215ddf05ba68a60dd,397555,Gibson App — The Guitar Learning App with Real-Time Feedback,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,fretello_com_app,Fretello,https://fretello.com/app/,Music learning apps and platforms,200,39824892a561b06cb0bc5b3a45e367c2a0f5bfda1483861e1c72c876c8f99740,48424,Guitar Learning App | Fretello,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,apps_apple_com_us_app_chord_ai_play_any_song_id1446177109,Chord ai,https://apps.apple.com/us/app/chord-ai-play-any-song/id1446177109,Music hobby software ecosystem,200,21cd3465fec7c6d1aafec2b3781a377c5756cb4535718ab92212064d234d765a,646818,‎Chord ai - Play any song! App - App Store,content_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,play_google_com_store_apps_details,Simply,https://play.google.com/store/apps/details?hl=en_US&id=com.joytunes.simplyguitar,Education; Education; Music; Practice ecosystem; Notation ecosystem,200,6d608a5badc88d01ba6b2ad132627a2261e29211e0f63852709152b8f0ae9c7a,700000,,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,www_hellosimply_com,Simply,https://www.hellosimply.com/,Education,200,c35e52aec5903993e2f1f4046ad86ab58d21460f16319bc6d184e3c7db6706d6,244809,Simply | The best apps to set your creativity free,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,apps_apple_com_us_app_flowkey_learn_to_play_piano_id1020357408,Flowkey,https://apps.apple.com/us/app/flowkey-learn-to-play-piano/id1020357408,Education,200,660be5a11e3a689a46b1c2fdcf6dd613ade50e8d94d5be8428952a54343384d2,700000,‎flowkey – Learn to Play Piano App - App Store,content_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,apps_apple_com_us_app_fender_play_learn_guitar_id1226057939,Fender Play,https://apps.apple.com/us/app/fender-play-learn-guitar/id1226057939,Education,200,56d0209ab99c55ccde176168a0c3fcae7d3c9781d3e4ef1cc24cb28e9329d088,700000,‎Fender Play: Learn Guitar App - App Store,content_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,apps_apple_com_us_app_moises_the_musicians_app_id1515796612,Moises,https://apps.apple.com/us/app/moises-the-musicians-app/id1515796612,Music,200,cd34026c0e1a681b49cd217368654d49b9688de8fcccce6e59c89de1d9d31171,700000,‎Moises: The Musician's App App - App Store,content_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,apps_apple_com_us_app_musescore_sheet_music_chords_id835731296,MuseScore,https://apps.apple.com/us/app/musescore-sheet-music-chords/id835731296,Music,200,a2851727eb6933f4f38a0d88b8dc81aecdc1658c070156453131fdbfd25d81b7,700000,‎MuseScore－Sheet Music &amp; Chords App - App Store,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,apps_apple_com_us_app_songsterr_tabs_chords_id399211291,Songsterr,https://apps.apple.com/us/app/songsterr-tabs-chords/id399211291,Music; Practice ecosystem,200,1c170ab8616b43cf221eb8c2136f8dd50ba2fc9756954055c14169c2f97e48df,685527,‎Songsterr Tabs &amp; Chords App - App Store,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,chordai_net,Chord ai,https://chordai.net/,Music,200,c64d7aa6c1a8daad4100023d12bfd307562c63131d4f8109c3c7fd1d2a2c0cee,233922,Chord ai &#8211; Chords and beats for any song!,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,fretello_com,Fretello,https://fretello.com/,Education,200,fea3534d795c810db4cdf08a22284294034ae3641267c700cf9ab0f365acbce3,88154,Fretello: Step-by-Step Guitar Lessons for Beginners,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,apps_apple_com_us_app_bandlab_music_maker_beats_id968585775,BandLab,https://apps.apple.com/us/app/bandlab-music-maker-beats/id968585775,Music,200,d44f53eccf4d9172bb058b76e2a82493475ac295eb81104c211b093fd11974ef,700000,‎BandLab – Music Maker &amp; Beats App - App Store,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,riaa_suno_udio_2024,Suno / Udio / RIAA,https://www.riaa.com/record-companies-bring-landmark-cases-for-responsible-ai-againstsuno-and-udio-in-boston-and-new-york-federal-courts-respectively/,AI companies and AI initiatives,200,4844ee7a157dbe5487d38d7eb41bf317889e7ab5cce2f0e1f42c72ef1c52786d,169651,"Record Companies Bring Landmark Cases for Responsible AI Against Suno and Udio in Boston and New York Federal Courts, Respectively - RIAA",no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,eu_ai_act_2024,European Union AI Act,https://digital-strategy.ec.europa.eu/en/policies/regulatory-framework-ai,AI companies and AI initiatives,200,4ec3e5dd7f567bfed0a9802be5a1ea3999971e2869b85cc41ac6d31d7b519a82,88137,AI Act | Shaping Europe’s digital future,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,tiktok_music_shutdown_2024,TikTok Music,https://www.businessinsider.com/tiktok-abandoning-plan-to-challenge-spotify-apple-in-music-streaming-2024-9,"Media, publishers and cultural drivers",200,6993713e33bf406aaae0efc27d454f2deffb48ed4c1f1780086e15227ff1aa6f,443373,TikTok Abandons Plan to Take on Spotify and Apple in Music Streaming - Business Insider,content_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,duolingo_loog_2024,Duolingo / Loog,https://www.theverge.com/2024/9/25/24253932/duolingo-loog-portable-green-piano-music-lessons,Wider education and self-improvement ecosystem,200,35e3b4e51f2fd8df557eb118340702675d8f6dad053a8a9c9d2ab13d7aa8572b,534973,Duolingo now offers a portable piano for its music course | The Verge,content_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,youtube_ai_restyle_2024,YouTube Dream Track,https://www.theverge.com/2024/11/12/24294891/youtube-ai-restyle-music-creators,AI companies and AI initiatives,200,ffbd21ba2df10016e8ebc0d9afd34ede5cc8abd218488b07cc47c44689f88ef9,513221,YouTube is testing music remixes made by AI | The Verge,content_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,takelessons_closure_2024,Microsoft TakeLessons,https://learn.microsoft.com/en-us/takelessons/takelessons-closure-faq,"Teachers, schools and music education organizations",200,acbd2866c62b5556f4ffc57d193ad1a43d6cdae162939e9cb79c8625b98b18d2,36096,TakeLessons Closure Frequently Asked Questions | Microsoft Learn,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,musicai_series_a_2025,Music.AI / Moises,https://music.ai/blog/press/music-ai-raises-40m-series-a/,AI companies and AI initiatives,200,d41fe3c7e6899c827c95a883f19558d767e13b6ce2c2cb602fe8a46371ce3069,118315,"Music AI, the company behind Moises, raises $40M in Series A | Music AI",no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,usco_ai_part2_2025,U.S. Copyright Office,https://www.copyright.gov/ai/,AI companies and AI initiatives,200,6061f2ee0463c3c14ab6bc6a6ed4e389bad9e08a139cae08bf8790fe564830fb,43000,Copyright and Artificial Intelligence | U.S. Copyright Office,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,school_of_rock_locations_2025,School of Rock,https://www.schoolofrock.com/locations,"Teachers, schools and music education organizations",403,,0,,new_source,HTTP Error 403: Forbidden
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,splice_spitfire_2025,Splice / Spitfire Audio,https://www.prnewswire.com/news-releases/splice-to-supercharge-music-creation-ecosystem-with-acquisition-of-spitfire-audio-positioning-itself-to-lead-in-the-7b-music-software-and-services-sector-302439458.html,Music hobby software ecosystem,200,c51de589d36150f1a733757435c749dba15a85cfe7dd70b74d36088b6758267d,227514,"Splice to Supercharge Music Creation Ecosystem with Acquisition of Spitfire Audio, Positioning Itself to Lead in the $7B Music Software and Services Sector",no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,tiktok_for_artists_2025,TikTok for Artists,https://newsroom.tiktok.com/en-us/tiktok-for-artists-launches,"Media, publishers and cultural drivers",200,56ad53491870f23dba8839509968e6757ad8bd0d60e0de9414c3cfdc5b8015bb,118308,TikTok for Artists: The new all-in-one music insights platform for artists - Newsroom | TikTok,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,eleven_music_2025,ElevenLabs Music,https://elevenlabs.io/blog/eleven-music-is-here,AI companies and AI initiatives,200,071402eaacc3f2524c9b3abae7fb43f0548934ac6031161393eed1988a61b222,502714,Eleven Music is here,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,moises_ai_studio_2025,Moises AI Studio,https://moises.ai/newsroom/product-announcements/launch-ai-studio/,AI companies and AI initiatives,200,fc5a87510a869d4b218fa1bfcc068f1958a93c4aeacaf2353ff2af529607f9a8,148589,We&#x27;re Launching AI Studio: Our New AI Music Creation Platform,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,spotify_ai_protections_2025,Spotify,https://newsroom.spotify.com/2025-09-25/spotify-strengthens-ai-protections/,"Media, publishers and cultural drivers",200,9f7c53ddd537f2a6964d2a536570db38257bbbaa6f8e781efdb7261f92aa831b,159695,"Spotify Strengthens AI Protections for Artists, Songwriters, and Producers &#8212; Spotify",no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,creative_europe_games_2026,Creative Europe MEDIA,https://www.creativeeuropeireland.eu/funding-opportunities/call/video-games-immersive-content,Funding,200,3de592f5ea2671119e63d04236cfa55bfa2e6f4851e03a8e5be550f1a2eb3bea,59253,Video Games + Immersive Content Development | Creative Europe Desk Ireland,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,splice_instrument_2025,Splice INSTRUMENT,https://www.musicradar.com/music-tech/for-the-first-time-were-moving-beyond-samples-splice-unveils-free-plugin-and-virtual-instrument-platform-with-hundreds-of-free-presets,Music hobby software ecosystem,200,cf1ee3db9708352c980d41baf5d8ced2dacb352fefbd5e169d20189e3770c2c0,700000,"&ldquo;For the first time, we&rsquo;re moving beyond samples&rdquo;: Splice unveils free plugin and virtual instrument platform with hundreds of free presets | MusicRadar",no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,umg_udio_2025,UMG / Udio,https://www.universalmusic.com/universal-music-group-and-udio-announce-udios-first-strategic-agreements-for-new-licensed-ai-music-creation-platform/,AI companies and AI initiatives,200,d165844637dfcf6349f2a41c36cd0c49a3398dd9a8f1371de5a8b691bf7d4e68,105841,UNIVERSAL MUSIC GROUP AND UDIO ANNOUNCE UDIO’S FIRST STRATEGIC AGREEMENTS FOR NEW LICENSED AI MUSIC CREATION PLATFORM - UMG,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,suno_series_c_2025,Suno,https://suno.com/blog/series-c-announcement,AI companies and AI initiatives,200,26ab5cd52cfc8fcad67cb840a4da88371d8b90de15f9ac347bf8ae81307c4f8d,42658,The Future of Music is Already Here · Suno,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,wmg_suno_2025,Warner Music Group / Suno,https://www.wmg.com/news/warner-music-group-and-suno-forge-groundbreaking-partnership,AI companies and AI initiatives,200,a6c7e9401e82ef79369c0fc807e0831536782eb9824c7a2ae29cc0ca18f632d3,87475,WARNER MUSIC GROUP AND SUNO FORGE GROUNDBREAKING PARTNERSHIP - Warner Music Group,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,spotify_wrapped_artists_2025,Spotify Wrapped for Artists,https://newsroom.spotify.com/2025-12-03/wrapped-for-artists-songwriters-creators-authors-advertisers/,"Media, publishers and cultural drivers",200,1efd0ee45de5e6f2dad6d3d41ed3c6ad00bbef06ac33e949520d3fff056978f7,154984,"The 2025 Wrapped Guide for Artists, Songwriters, Creators, Authors, and Advertisers &#8212; Spotify",no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,tiktok_top_music_2025,TikTok Year in Music,https://newsroom.tiktok.com/tiktok-reveals-the-top-artists-and-songs-of-2025?lang=en,"Media, publishers and cultural drivers",200,8dd3830b1792eed92046aab89abd1dbd9cc50eece5d7ef3edcc0e654bd50ae14,153723,TikTok reveals the Top Artists and Songs of 2025 - Newsroom | TikTok,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,worldwide_edtech_2026,WorldWiDE EdTech Awards,https://worldwide-edtech.org/faq,Awards,200,a87e5f052b7c74592caf0176d6a3348c0f3e36c5fbeba50d62fad4c4dada16df,20777,FAQ – WorldWiDE EdTech,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,eic_deadlines_2026,EIC Accelerator,https://innovation-manager.com/eic-accelerator-2026-key-application-dates-announced/,Funding,200,803833072c30e242687e443dcfa473a17fe901a542def9211a5b0bc12ec1f14e,51922,EIC Accelerator 2026 – Key Application Dates Announced - Innovation Manager,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,webby_deadline_2026,Webby Awards,https://www.webbyawards.com/how-to-enter-the-webby-awards/,Awards,200,47531d6559259ebc0c81d47cf0c5588f7459f0105bc09c0cdf67d463ffa456da,70044,How To Enter The Webby Awards,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,creative_europe_deadline_2026,Creative Europe MEDIA,https://www.euro-access.eu/en/calls/2391/Video-games-and-immersive-content-development,Funding,200,9f09915c6a5dd6e1d3d85ef35669d62e2b038f1b5abad2f5d70833d8264f1bc0,102819,Video games and immersive content development - Search for Funding - EuroAccess - Fördermittelsuche der EuroVienna EU-consulting &amp; -management GmbH,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,edtech_awards_2026,EdTech Awards,https://www.edtechdigest.com/2026-finalists-winners/,Awards,200,c50e3be3a5bf4d13130fc5a78b9196dbd493086cf75659ca1d88e15508f205b2,141410,2026 Finalists &amp; Winners - EdTech Digest,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,spotify_loud_clear_2026,Spotify Loud & Clear,https://www.musicradar.com/music-industry/streaming-sharing/spotify-is-the-highest-paying-retailer-globally-paying-the-music-industry-more-than-usd11-billion-in-2025-spotify-reveals-how-much-it-actually-pays-out-to-musicians-in-its-new-loud-and-clear-report,"Media, publishers and cultural drivers",200,462a42aa304e86effc028e73f578592036e000cc00da55b53bfb1544c973e2de,700000,&ldquo;Spotify is the highest-paying retailer globally - paying the music industry more than $11 billion in 2025&rdquo;: Spotify reveals how much it actually pays out to musicians in its new Loud &amp; Clear report | MusicRadar,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,splice_ai_tools_2026,Splice,https://www.musicbusinessworldwide.com/splice-launches-ai-tools-that-compensate-sample-creators-when-their-sounds-are-used/,AI companies and AI initiatives,200,afd6fe9f6aa9bb229bd85c9138d7327fc03ce31dfea3dcf8ffd7becd0252a372,91824,Splice launches AI tools that compensate sample creators when their sounds are used &#x2d; Music Business Worldwide,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,brandon_hall_edtech_2026,Brandon Hall EdTech Awards,https://excellenceawards.brandonhall.com/edtech/,Awards,200,efc694c0bbef181c7aa591a80cfcf2ad3122b0b1f0a1da3e6348ce951c2dddda,275985,EdTech Award Page - Brandon Hall Awards,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,youtube_music_growth_2026,YouTube Music / Premium,https://www.digitalmusicnews.com/2026/04/30/youtube-music-subscribers-q1-2026/,"Media, publishers and cultural drivers",200,3e41c9e2572117e700e00fef3aaf4c1f412572dca7a22fd26a645ac4b8c52fde,187431,YouTube Music &amp; Premium Post Record Q1 2026 Subscriber Jump,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,google_play_q1_2026,Google Play,https://google.play/the-latest/2026-q1/,Music learning apps and platforms,200,fd5c5faf353cfb93c3a996ec18b8977f26a06983995691fc9c15c622f7198a3d,176780,The Latest from Google Play: Q1 2026,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,apple_ada_finalists_2026,Apple Design Awards,https://developer.apple.com/news/?id=8t3j66i7,Awards,200,03307f4e1a29d7bc2facc4e08134a5d9dd5f3e460278ef8c0db239f3e89aa445,106341,Introducing the 2026 Apple Design Award finalists - Latest News - Apple Developer,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,google_play_accelerator_2026,Google Play Apps Accelerator,https://developer.android.com/blog/posts/meet-the-class-of-2026-for-the-google-play-apps-accelerator,Funding,200,1395478d0f0ca57413947494d41af69433b3c4792878db50b8de982b52c81a10,349413,Meet the class of 2026 for the Google Play Apps Accelerator &nbsp;|&nbsp; Android Developers&apos; Blog,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,afm_ai_licensing_2026,AFM / UMG / WMG,https://pitchfork.com/news/musicians-union-sues-universal-and-warner-over-ai-use,AI companies and AI initiatives,200,72b5c744b6f10bfc8ff8cc82f26869e0e994a8c88d9c8d243f735dd163c390ee,700000,Musicians Union Sues Universal and Warner Over AI Use | Pitchfork,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,bandlab_songstarter_2026,BandLab SongStarter,https://help.bandlab.com/hc/en-us/articles/24226593087001-Generate-Ideas-with-SongStarter-AI,Music hobby software ecosystem,200,33421c3f60442c4907ee8671eb7748eed9733d8d48ae118f84495b164c2ba9cc,31506,Generate Ideas with SongStarter AI &ndash; BandLab Help Center,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,google_lyria_lawsuit_2026,Google / YouTube / Lyria,https://www.theverge.com/tech/947770/google-lyria-music-ai-lawsuit-youtube,AI companies and AI initiatives,200,c6fb68b808d4181e409488a913edea012e848281cf6208d7a65d4ba19b63ffd5,521397,Google won’t just admit it’s feeding YouTube creators to its music AI | The Verge,content_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,fender_moises_2026,Fender Studio Pro / Moises,https://www.musicradar.com/music-tech/daws/ai-isnt-the-destination-making-music-is-fender-looks-forward-as-its-studio-pro-daw-integrates-moises-stem-separation-and-a-smart-studio-assistant,"Instrument brands, manufacturers and distributors",200,66fbdbf20967a764b777d6c516eb332d4011b59b008e5380b6684a10da52550e,700000,&ldquo;AI isn&rsquo;t the destination. Making music is&rdquo;: Fender looks forward as its Studio Pro DAW integrates Moises stem separation and a smart studio assistant | MusicRadar,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,apple_ada_winners_2026,Apple Design Awards,https://www.apple.com/newsroom/2026/06/apple-reveals-winners-of-the-2026-apple-design-awards/,Awards,200,7f506210e970b1bab1930dcb39c46cfe51ceab41d0aeb1ed5891c5bc181c245f,248808,Apple reveals winners of the 2026 Apple Design Awards - Apple,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,rocksmith_plus_official,Rocksmith+,https://www.ubisoft.com/en-us/game/rocksmith/plus,Music learning apps and platforms,200,a32fc96fa661459880f2495ca9be6c184599e01e04be70aa99f3288faf69a8bc,322403,"Rocksmith+ - Learn to Play the Guitar, Bass, &amp; Piano | Ubisoft (US)",no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,chord_ai_public,Chord ai,https://chordai.net/,Music hobby software ecosystem,200,c64d7aa6c1a8daad4100023d12bfd307562c63131d4f8109c3c7fd1d2a2c0cee,233922,Chord ai &#8211; Chords and beats for any song!,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,abrsm_impact_2024,ABRSM,https://www.abrsm.org/sites/default/files/2024-09/Impact%20Report%202024%20FINAL.pdf,"Teachers, schools and music education organizations",200,43345f8601e8953a1ef67532b3129bd00b8daf195ed34ba7db6724bbd03a26c7,700000,,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,muse_hal_leonard_2025,Muse Group / Hal Leonard,https://www.mu.se/posts/muse-group-unifies-hal-leonard-us-and-hal-leonard-europe-into-a-global-powerhouse,"Media, publishers and cultural drivers",200,04ef5706725f6592663ca5a96cc76a42295a02a6f441883f2ced8d1b4ae1ccae,128120,Muse Group Unifies Hal Leonard US and Europe into a Global Powerhouse | Muse Group,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,bandlab_100m,BandLab,https://www.bandlab.com/?lang=en,Music hobby software ecosystem,200,5dfb6f9de04f11bf886918a1c38d8cf94221891cbd764adf5c9276a75c71599e,1619,,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,tiktok_artists_beta_2025,TikTok for Artists beta,https://www.thefader.com/2025/04/10/tiktok-for-artists-spotify,"Media, publishers and cultural drivers",200,5e7a11219ea5ed16f1e3a2f6f1eea4fb7a90bb3b3b82ed3a6ca6404e3a62b1ae,53047,TikTok’s “For Artists” platform sounds like bad news for music | The FADER,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,berklee_online_about,Berklee Online,https://online.berklee.edu/about/berklee-online,"Teachers, schools and music education organizations",200,c70e25596b8e741cccac6cf46777cddc1077c56679758b7f9ce439539ad8d2cf,180989,About - Berklee Online,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,lessonface_home,Lessonface,https://www.lessonface.com/home,"Teachers, schools and music education organizations",200,8c4ea2d91acfe8674f7764dbfd2be4c90288bfc6e86afdc2d55f9147edc88afa,262160,Live Online Music Lessons Of All Instruments | Lessonface,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,musescore_app_2026,MuseScore,https://apps.apple.com/us/app/musescore-sheet-music-chords/id835731296,Music hobby software ecosystem,200,a2851727eb6933f4f38a0d88b8dc81aecdc1658c070156453131fdbfd25d81b7,700000,‎MuseScore－Sheet Music &amp; Chords App - App Store,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,pianote_official,Pianote / Musora,https://www.pianote.com/,"Influencers, creators and educators",200,e6ff3cf7ee9a5726d1f83448f597c870ac68c74e21d25cbedd47b88a8b3c24d4,240870,Learn the piano anytime with real teachers. | Pianote,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,school_of_rock_warped_2025,School of Rock / Warped Tour,https://www.schoolofrock.com/locations/rockvillecentre/news/events/school-of-rock-set-to-hit-the-stage-at-warped-tour-in-orlando,"Teachers, schools and music education organizations",403,,0,,new_source,HTTP Error 403: Forbidden
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,menlo_suno_2025,Menlo Ventures / Suno,https://menlovc.com/perspective/the-future-of-music-is-participatory-leading-sunos-series-c/,Investors active in the space,200,4e04110041e0ca4de23efaa485b6ceaa0b987094616bcdfa5a6a1c3d62bf21e7,117772,The Future of Music Is Participatory: Leading Suno’s Series C | Menlo Ventures,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,eic_results_2026,EIC Accelerator,https://eic.ec.europa.eu/news/61-start-ups-and-smes-secure-eic-support-latest-round-eic-accelerator-2026-02-17_en,Funding,200,f7aea09ecd1dd452de1f684f0191fecd1df5db2b60971c6c3237ffff51fd153d,76393,61 start-ups and SMEs secure EIC support in latest round of the EIC Accelerator - European Innovation Council,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,toms_guide_ai_awards_2026,Tom's Guide AI Awards,https://www.tomsguide.com/ai/introducing-the-toms-guide-ai-awards-2026,Awards,200,97f06f3e175dd3508c42ec2ea1ef0fc517f57579fa6af24503264f960d6e4348,700000,Introducing the Tom&rsquo;s Guide AI Awards 2026 | Tom's Guide,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,guitarworld_beato_nuno_2026,Rick Beato / Gibson / Nuno Bettencourt,https://www.guitarworld.com/artists/guitarists/nuno-bettencourt-and-rick-beato-play-thin-lizzy,"Influencers, creators and educators",200,f6e68ab5f9f2903e2437e62fecb13768262fc87cbd80c6862792387c2a2546bd,700000,Nuno Bettencourt and Rick Beato cover Thin Lizzy classic | Guitar World,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,business_finland_funding_2026,Business Finland,https://www.businessfinland.fi/en/services/funding/,Funding,200,c22e1fd94c2fdf3c5b5e856d7cbc04cf81138e4489cd7f98ae04c6446eda0897,259706,Funding,content_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,www_abrsm_org,ABRSM,https://www.abrsm.org/,Exam board / charity,307,,0,,new_source,"HTTP Error 307: The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
Temporary Redirect"
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,www_trinitycollege_com_local_trinity_UK_a_modern_approach_to_music_exams,Trinity College London,https://www.trinitycollege.com/local-trinity/UK/a-modern-approach-to-music-exams,Exam board,200,a7b4082a52411c501881ae31fa8b10f45ea686d2243e6af8cdd60434f98184be,141718,"A flexible, modern approach to music exams | Trinity College London",no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,www_rslawards_com,RSL Awards / Rockschool,https://www.rslawards.com/,Exam board / qualifications,200,206ac1e7b5194b1a3a2c1569b22ff75af48899411d91c1b22124bf71b630eaeb,700000,RSL Awards - Graded Music Exams &amp; Awarding the Contemporary Arts,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,www_mtna_org_index_html,Music Teachers National Association,https://www.mtna.org/index.html,Teacher association,200,3c6417fddd565474291f71a6633edfe647815d7637a791558cc4b1265070e116,41434,Home - Music Teachers National Association,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,online_berklee_edu_about_berklee_online,Berklee Online,https://online.berklee.edu/about/berklee-online,Online music school,200,c70e25596b8e741cccac6cf46777cddc1077c56679758b7f9ce439539ad8d2cf,180989,About - Berklee Online,no_change,
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,www_schoolofrock_com_locations,School of Rock,https://www.schoolofrock.com/locations,Music school franchise,403,,0,,new_source,HTTP Error 403: Forbidden
20260611T120818Z,2026-06-11T12:08:18.536576+00:00,www_lessonface_com_home,Lessonface,https://www.lessonface.com/home,Online lesson marketplace,200,8c4ea2d91acfe8674f7764dbfd2be4c90288bfc6e86afdc2d55f9147edc88afa,262160,Live Online Music Lessons Of All Instruments | Lessonface,no_change,
